event_id,recoil_energy_keV,s1_light_yield,s2_charge_yield,interaction_type,particle_source,label,position_x_mm,position_y_mm,position_z_mm,drift_time_us,s1_width_ns,s2_width_us,s1_area_PE,s2_area_PE,s2_over_s1_ratio,log10_s2_over_s1,timestamp,detector_temp_K,gas_pressure_bar,electric_field_V_cm,event_quality,pile_up_flag,wimp_mass_GeV
14285,27.584242,,1384.009022,nuclear_recoil,WIMP,WIMP-like,235.204068,341.168171,-357.263327,107.320807,,2.277425,,1163.935093,,,2024-11-27 13:21:29.603568,175.675185,1.946108,178.43333,0.932183,0,133.588892
14288,6.346201,,221.863792,nuclear_recoil,WIMP,WIMP-like,343.749785,-25.649851,-339.31031,120.819316,,2.355092,,188.582995,,,2024-04-09 12:15:57.113125,175.733534,1.940015,195.382424,0.772655,0,869.203636
14290,5.090034,,336.85789,nuclear_recoil,WIMP,WIMP-like,192.209251,-41.79361,162.423135,498.062507,,1.927652,,304.579281,,,2024-05-09 18:42:04.916694,174.588685,2.0915,212.54768,0.613479,0,14.935774
14306,31.610871,,770.990121,nuclear_recoil,WIMP,WIMP-like,-285.17827,7.215248,-122.694989,283.687978,,2.738641,,694.003728,,,2024-10-09 09:07:23.719362,174.782007,2.131237,196.144618,0.670647,0,914.967231
14319,14.976134,41.413619,20902.916773,axion_conversion,solar_axion,Axion-like,232.540859,265.042182,-390.860128,82.060055,47.713505,2.607496,35.725094,17481.170891,489.324695,2.689597,2024-12-16 16:49:30.969416,174.745997,2.079817,222.086885,0.866083,0,
14327,2.893531,7.716352,4477.989294,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,335.187478,-187.382483,-419.546532,60.491329,58.822649,2.660112,4.564222,3787.870751,829.905021,2.919028,2024-04-13 01:44:58.158604,175.96434,2.048871,208.13664,0.777431,0,
14336,13.98114,32.395759,15118.987042,axion_conversion,solar_axion,Axion-like,-411.08661,-136.678436,387.638154,667.397109,56.675366,2.946958,23.929989,15727.363636,657.224033,2.817713,2024-09-08 21:46:21.354879,174.819392,2.046412,178.394067,0.873427,0,
14345,23.084005,,997.297583,nuclear_recoil,WIMP,WIMP-like,-81.704254,-279.238644,407.809964,682.563883,,2.676792,,901.815708,,,2024-08-25 07:29:14.390893,175.393188,2.115138,166.383714,0.855482,0,507.762402
14346,14.911504,41.363466,20011.985042,axion_conversion,solar_axion,Axion-like,355.920495,-75.355935,267.577933,577.126265,56.950456,1.993723,35.979822,18376.744591,510.751403,2.70821,2024-09-26 05:23:22.205483,173.603387,2.081039,245.712854,0.931566,0,
14363,5.261304,,179.217047,nuclear_recoil,WIMP,WIMP-like,-157.362158,-264.117319,-463.459174,27.474305,,2.14195,,142.406837,,,2024-09-01 02:41:09.936471,175.44657,2.01607,194.206183,0.870005,0,380.505049
14373,5.228457,,275.927494,nuclear_recoil,WIMP,WIMP-like,-88.949835,-108.522193,145.639923,485.443551,,3.052076,,263.749939,,,2024-10-20 05:05:34.755902,175.585622,2.141534,237.765323,0.469242,0,51.040333
14376,37.005483,,2214.539171,nuclear_recoil,WIMP,WIMP-like,-203.494656,-442.673187,-49.913323,338.411035,,2.886273,,1778.729326,,,2024-06-27 10:08:13.186224,175.3283,2.056777,205.15344,0.656668,0,792.54132
14408,3.43451,7.131378,4556.322675,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,99.251461,-244.529887,277.366984,584.486454,43.737392,1.946691,6.171027,4585.35511,743.045679,2.871016,2024-12-28 01:15:24.387997,173.453334,2.030017,193.380663,0.792232,0,
14409,10.730785,,486.245782,nuclear_recoil,WIMP,WIMP-like,138.304141,-375.067426,-184.91772,236.90397,,2.600548,,385.479186,,,2024-02-04 20:23:29.707884,174.253466,1.924393,189.158846,0.691791,0,281.170289
14414,6.254233,,244.202811,nuclear_recoil,WIMP,WIMP-like,-36.843991,-283.492721,-40.649222,345.376525,,3.142772,,221.985764,,,2024-09-29 11:34:03.898498,176.409446,1.961174,184.889009,0.851548,0,394.083659
14419,14.537889,,787.308288,nuclear_recoil,WIMP,WIMP-like,178.694714,32.405547,140.837033,481.832355,,2.599983,,725.643556,,,2024-02-05 22:36:10.319771,175.644985,1.931883,184.442598,0.753287,0,507.660263
14420,3.814179,8.543212,5086.776543,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,47.925906,-252.934937,234.059501,551.924437,33.646406,2.814813,7.13644,4991.574379,699.448774,2.844756,2024-04-12 09:52:34.058013,175.617725,2.086895,181.602827,0.928204,0,
14427,14.576072,30.09831,16478.830849,axion_conversion,solar_axion,Axion-like,322.268998,-94.347192,182.687114,513.298582,60.428997,3.208575,22.239239,14547.290776,654.127171,2.815662,2024-05-23 05:08:09.927832,173.867389,1.75205,205.6844,0.922746,0,
14428,4.594702,,265.520181,nuclear_recoil,WIMP,WIMP-like,-237.175811,-17.545866,-262.606303,178.491501,,2.549508,,225.041809,,,2024-06-17 03:50:32.835332,175.60987,2.023172,213.012433,0.528362,0,448.105782
14437,4.994145,,220.508109,nuclear_recoil,WIMP,WIMP-like,-110.71987,-354.564694,351.928336,640.547621,,3.042526,,201.616253,,,2024-11-29 12:33:00.111746,174.07567,1.874325,188.546318,0.92901,0,423.923062
14440,28.349776,54.060601,40285.317648,black_hole_evaporation,primordial_black_hole,Primordial-BH,-339.976607,126.675669,-287.459366,159.804988,45.413923,2.463855,40.31456,33867.319137,840.076623,2.924319,2024-10-02 07:25:11.688902,173.289375,2.174928,197.889866,0.855343,0,
14442,14.215312,30.315772,20310.523834,axion_conversion,solar_axion,Axion-like,-29.672291,-476.464497,324.219489,619.713901,43.864901,3.412477,23.787348,17916.754189,753.205208,2.876913,2024-04-09 07:07:17.141615,174.147696,1.829939,237.266204,0.99523,0,
14445,11.932305,,742.593306,nuclear_recoil,WIMP,WIMP-like,255.877456,8.735238,458.351661,720.565158,,2.766137,,735.735877,,,2024-07-27 03:16:21.193490,174.379788,1.957124,179.851507,0.735879,0,422.521681
14468,7.062648,,364.775556,nuclear_recoil,WIMP,WIMP-like,357.137894,203.749369,453.263883,716.739761,,2.524798,,388.249948,,,2024-12-09 07:39:45.973991,176.707962,2.211086,188.853214,0.839242,0,189.545485
14488,10.08188,12.854276,4323.285117,black_hole_evaporation,primordial_black_hole,Primordial-BH,-379.991668,39.360633,339.578784,631.262244,50.577414,2.635655,7.944923,4413.413713,555.501147,2.744685,2024-03-29 10:19:44.572760,175.059412,2.15677,182.722167,0.681069,0,
14495,7.600355,,373.336531,nuclear_recoil,WIMP,WIMP-like,-215.320872,394.054279,23.632662,393.708768,,2.232599,,310.763797,,,2024-12-12 07:32:51.861369,175.442578,2.063138,198.231961,0.806994,0,445.340161
14512,8.221882,,237.451699,nuclear_recoil,WIMP,WIMP-like,40.000144,-366.536577,-275.471104,168.818719,,2.854238,,209.800078,,,2024-05-12 01:46:53.722090,174.569389,2.061498,223.698276,0.796634,0,986.949692
14519,5.356933,,182.542472,nuclear_recoil,WIMP,WIMP-like,478.568141,43.419092,327.684802,622.3194,,2.903013,,169.445474,,,2024-04-08 00:31:11.616178,174.455532,2.055282,195.518144,0.883178,0,383.878075
14524,22.264966,,1196.437412,nuclear_recoil,WIMP,WIMP-like,-16.082438,417.861368,-270.786073,172.341298,,2.86342,,946.803642,,,2024-12-26 09:45:33.698050,176.123353,2.170195,196.035002,0.934157,0,91.805237
14534,5.130506,,124.609277,nuclear_recoil,WIMP,WIMP-like,347.427533,208.47025,125.989387,470.668712,,2.287469,,122.230601,,,2024-06-18 02:26:31.734376,174.47629,2.104434,213.914652,0.712475,0,368.212883
14548,11.25652,,602.848483,nuclear_recoil,WIMP,WIMP-like,121.632414,-18.993943,-194.754059,229.508227,,2.551172,,521.558864,,,2024-12-06 19:07:33.093935,175.498181,2.124705,210.35052,0.713625,0,296.052349
14553,24.254768,,1154.609422,nuclear_recoil,WIMP,WIMP-like,-325.446492,-363.47212,297.386948,599.539059,,2.383974,,1175.242284,,,2024-10-31 17:55:56.807196,173.891091,2.103263,185.44349,0.857836,0,919.053647
14587,20.517197,,827.07326,nuclear_recoil,WIMP,WIMP-like,376.289639,-305.403472,428.61074,698.203564,,3.143807,,722.157171,,,2024-12-21 08:38:57.326520,174.83962,2.097103,195.108655,0.928284,0,182.260263
14599,4.903312,,184.555245,nuclear_recoil,WIMP,WIMP-like,-404.806106,140.443699,65.561311,425.234069,,2.056445,,165.322457,,,2024-07-27 15:39:53.556766,174.345948,1.907011,190.726608,0.86117,1,799.923396
14602,3.181796,9.522705,2780.843821,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,307.347423,-305.86542,-396.203085,78.042793,57.44775,2.620807,6.421409,2338.172816,364.121448,2.561246,2024-02-10 05:45:15.337575,173.964198,2.01961,232.289761,0.671175,0,
14614,20.04055,,935.146706,nuclear_recoil,WIMP,WIMP-like,95.463068,-395.441027,-421.897711,58.723525,,1.937698,,825.019079,,,2024-01-12 19:48:32.214128,176.151672,2.015192,216.59031,0.863127,0,816.149518
14618,14.863877,36.022485,16156.298886,axion_conversion,solar_axion,Axion-like,343.056208,-14.800354,-167.256881,250.182796,53.928041,1.917851,21.409395,13598.40118,635.160459,2.802883,2024-02-06 22:54:39.294865,173.409276,2.070024,198.000307,0.976108,0,
14626,11.399324,19.012163,10297.017412,black_hole_evaporation,primordial_black_hole,Primordial-BH,286.598526,-288.821782,-50.12398,338.252647,41.716902,2.863349,12.889931,8703.899672,675.247953,2.829463,2024-02-04 15:41:42.011043,175.759715,1.904657,217.269084,0.796449,0,
14638,3.616821,10.166946,3820.602487,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,254.84744,95.475055,-341.476405,119.190673,58.847339,2.12874,8.986836,3249.198934,361.550937,2.558169,2024-11-13 13:02:09.837762,175.332398,1.991008,193.044223,0.891053,0,
14642,5.195603,,157.347579,nuclear_recoil,WIMP,WIMP-like,143.018756,326.014986,-430.628863,52.15875,,1.981731,,134.513114,,,2024-01-19 11:08:58.409626,176.254529,2.211929,232.433516,0.782104,0,202.971374
14656,8.223707,,524.503294,nuclear_recoil,WIMP,WIMP-like,-132.748079,430.646155,57.730876,419.346523,,2.446279,,462.444751,,,2024-08-13 23:27:52.184082,174.372795,2.095995,231.419751,0.772287,0,630.718002
14704,9.26625,,700.154576,nuclear_recoil,WIMP,WIMP-like,-90.976026,170.870478,-279.339964,165.909802,,2.159325,,575.663418,,,2024-02-10 21:48:33.439036,176.533159,1.900594,212.384566,0.873056,0,880.714596
14706,6.745675,,200.118273,nuclear_recoil,WIMP,WIMP-like,346.911177,-97.946253,-433.241003,50.194735,,2.746238,,158.495907,,,2024-09-22 01:14:06.220138,174.935003,2.091303,174.373128,0.889879,0,256.733161
14715,15.526536,27.136475,9072.808705,black_hole_evaporation,primordial_black_hole,Primordial-BH,-16.134866,-119.087209,360.545528,647.026713,71.56703,3.164931,26.60802,8981.753601,337.558132,2.528349,2024-04-20 09:22:26.789336,175.311731,2.096565,215.149653,0.852268,0,
14741,13.904546,35.631557,15377.753262,axion_conversion,solar_axion,Axion-like,-118.88589,-43.922606,-270.51545,172.544775,77.456548,3.277557,37.031045,12980.79555,350.538195,2.544735,2024-01-26 20:29:12.407190,176.170043,1.919008,237.170164,0.816767,0,
14760,7.546796,,382.062114,nuclear_recoil,WIMP,WIMP-like,-249.418427,-205.477059,-115.453359,289.132813,,2.720176,,316.811946,,,2024-03-30 00:47:26.841527,175.043095,2.013953,221.474601,0.929803,0,426.612874
14765,3.822048,9.629661,5393.642984,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,51.846731,178.214037,-10.900531,367.743962,59.62946,2.710385,9.29849,4356.631429,468.531072,2.670738,2024-12-02 04:01:12.237727,174.615368,1.927664,195.887657,0.741108,0,
14789,43.744819,4.638817,1943.785227,nuclear_recoil,WIMP,WIMP-like,189.084247,-80.712556,-20.004558,360.898828,77.200103,2.152797,4.178237,1649.122582,394.693403,2.59626,2024-01-16 01:28:58.070418,174.483165,2.080302,214.907301,0.813595,0,18.874783
14797,14.600352,36.065296,13965.496259,axion_conversion,solar_axion,Axion-like,-309.436907,64.320006,169.252331,503.197241,53.964904,3.100981,30.21505,13771.741241,455.790781,2.658766,2024-06-21 07:01:58.252955,175.718739,2.125697,171.798113,0.821494,0,
14812,14.471241,36.055951,18767.268395,axion_conversion,solar_axion,Axion-like,25.573322,180.806938,-480.410857,14.728679,30.897452,1.534296,30.846418,14427.225554,467.71154,2.669978,2024-12-09 23:40:37.598822,176.5623,1.956137,226.284128,0.567685,0,
14825,10.042251,,441.698827,nuclear_recoil,WIMP,WIMP-like,194.813311,-318.225877,-6.95555,370.710113,,2.841533,,394.274632,,,2024-02-26 17:48:05.414381,176.13775,2.07594,216.601373,0.824296,0,541.613845
14833,25.8685,,1442.383286,nuclear_recoil,WIMP,WIMP-like,309.58975,226.926296,-231.830981,201.630841,,2.99694,,1163.934527,,,2024-09-10 07:12:34.436028,174.85998,1.85838,225.425277,0.717627,0,660.346008
14834,102.775087,158.659658,74554.06806,black_hole_evaporation,primordial_black_hole,Primordial-BH,-256.3393,-283.611269,462.122336,723.400253,40.214156,2.716039,123.847577,72288.754037,583.691307,2.766183,2024-03-21 00:58:27.244520,174.974527,2.076539,203.314393,0.783485,0,
14854,14.982792,29.286399,12356.901577,black_hole_evaporation,primordial_black_hole,Primordial-BH,259.655843,-339.895638,-314.115371,139.762879,40.65043,2.504142,21.709084,10185.324329,469.173381,2.671333,2024-06-06 22:22:21.608239,174.56985,2.144862,211.264085,0.800212,0,
14858,4.780426,,248.44561,nuclear_recoil,WIMP,WIMP-like,53.196453,-40.064851,-489.235513,8.093599,,2.568365,,206.303984,,,2024-09-10 00:32:14.132908,172.803851,1.907075,200.865557,0.877407,0,621.531798
14864,10.918478,,579.779549,nuclear_recoil,WIMP,WIMP-like,237.628096,142.853986,484.773367,740.431103,,2.190711,,601.826383,,,2024-10-15 03:57:25.793623,175.661473,1.942485,176.306067,0.61539,0,539.373171
14890,71.066317,113.561553,54711.978857,black_hole_evaporation,primordial_black_hole,Primordial-BH,-116.141984,180.794832,28.528217,397.389637,63.293991,2.736873,97.584978,49411.417972,506.342461,2.704444,2024-03-15 17:58:32.534737,175.787536,2.16379,193.506858,0.715095,0,
14905,13.948641,,1042.260313,nuclear_recoil,WIMP,WIMP-like,-31.444691,-182.904088,486.003748,741.356202,,1.818721,,968.737864,,,2024-02-20 18:04:33.386184,175.40201,1.907826,207.305627,0.79142,0,695.289693
14910,13.999637,33.82346,18733.838314,axion_conversion,solar_axion,Axion-like,-4.737696,-63.815269,208.921427,533.023629,56.815679,2.89969,31.444181,17698.21392,562.845435,2.750389,2024-04-10 22:12:34.790046,175.523136,1.789634,204.839376,0.817086,0,
14915,4.914914,,259.172327,nuclear_recoil,WIMP,WIMP-like,-212.823533,397.306045,-195.713597,228.786769,,2.158059,,223.942383,,,2024-03-23 04:33:23.687793,174.416986,2.068308,188.722842,0.628977,0,964.399436
14921,5.257372,,276.638772,nuclear_recoil,WIMP,WIMP-like,98.299047,-311.099644,-243.59865,192.78297,,2.79321,,238.658561,,,2024-08-26 06:15:19.944932,174.575094,1.80242,138.845467,0.951484,0,754.615891
14943,3.916354,7.982779,4073.907018,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,-212.385261,152.02007,53.263298,415.987442,52.528095,2.106996,7.442146,3601.659003,483.954353,2.684804,2024-05-23 02:45:45.788811,174.04136,1.955251,179.222129,0.719754,0,
14947,4.919224,,288.297562,nuclear_recoil,WIMP,WIMP-like,-321.881613,333.809949,387.314635,667.153861,,2.349892,,270.581188,,,2024-09-07 18:55:41.321927,176.130851,1.890308,222.962617,0.823978,0,816.100517
14953,15.079682,44.725435,17963.879294,axion_conversion,solar_axion,Axion-like,80.735129,-11.364066,87.902921,442.032272,50.050037,3.0395,37.114305,15876.556203,427.774583,2.631215,2024-04-01 01:18:21.301738,174.964078,1.914592,198.612277,0.827689,0,
14954,8.269423,,550.358598,nuclear_recoil,WIMP,WIMP-like,-113.526946,146.637804,-394.280012,79.488713,,3.439696,,460.210589,,,2024-10-01 07:02:41.083674,176.621063,1.878684,196.547261,0.83853,0,212.817004
14970,4.80256,,159.243224,nuclear_recoil,WIMP,WIMP-like,376.195462,40.953689,-120.939063,285.008223,,2.883143,,136.079282,,,2024-10-22 11:48:39.746235,175.070026,1.948728,187.16467,0.75677,0,656.356458
14982,57.446141,106.105852,32450.91637,black_hole_evaporation,primordial_black_hole,Primordial-BH,101.357486,58.274048,262.385102,573.221881,45.46042,3.145417,93.336988,30039.4059,321.838175,2.507638,2024-07-31 14:14:18.853712,175.01472,2.209504,214.081378,0.582016,0,
14986,14.337651,,1058.16924,nuclear_recoil,WIMP,WIMP-like,-90.112341,-282.828918,-337.858229,121.911106,,2.215366,,834.483686,,,2024-01-01 18:31:23.915269,174.012301,2.044392,184.297768,0.85571,0,349.71106
14987,5.358775,,306.003696,nuclear_recoil,WIMP,WIMP-like,-128.225846,472.120665,-185.784168,236.252505,,2.463244,,256.807611,,,2024-07-05 21:21:58.428414,175.995122,1.892917,201.943052,0.850382,0,448.444456
15006,3.259105,7.090743,3997.029511,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,-359.548238,288.424531,-39.493128,346.245769,71.508761,2.185599,5.17168,3360.47772,649.784484,2.812769,2024-06-18 13:03:43.423231,176.227123,2.077313,201.480003,0.769623,0,
15010,6.642065,,259.879042,nuclear_recoil,WIMP,WIMP-like,224.523401,302.833866,-292.640575,155.909342,,2.854045,,223.761377,,,2024-02-16 13:27:54.568897,174.309073,2.085715,195.313812,0.804398,0,728.918604
15015,5.055049,,232.658306,nuclear_recoil,WIMP,WIMP-like,79.193387,451.705854,-118.394524,286.921411,,1.912371,,211.024134,,,2024-02-06 18:39:36.423679,175.89993,2.157769,135.379137,0.883314,0,807.125324
15026,14.394359,28.664145,15188.385299,axion_conversion,solar_axion,Axion-like,380.557164,-272.349391,492.61253,746.32521,49.063538,2.570027,19.794807,14708.620496,743.054512,2.871021,2024-04-03 00:32:22.884915,173.109836,1.990363,225.351239,0.632018,0,
15050,11.184414,,585.981749,nuclear_recoil,WIMP,WIMP-like,-411.239042,140.260215,76.215859,433.245007,,3.191998,,504.666348,,,2024-09-08 18:25:30.885358,174.082665,1.941465,211.741688,0.78879,0,289.944477
15057,5.010098,,141.355843,nuclear_recoil,WIMP,WIMP-like,247.288016,191.921184,188.185067,517.432381,,2.003686,,124.873156,,,2024-04-15 11:36:08.374049,175.855742,2.119149,208.681537,0.829186,0,29.38283
15082,5.09782,,197.172026,nuclear_recoil,WIMP,WIMP-like,-233.21959,-265.622051,333.377359,626.599518,,1.187066,,187.742708,,,2024-04-14 04:48:05.446246,175.247695,1.923588,195.953921,0.975379,0,856.941878
15083,5.184307,,290.243322,nuclear_recoil,WIMP,WIMP-like,113.251042,364.584166,-36.364283,348.598284,,1.297436,,260.893188,,,2024-10-11 03:52:24.093560,176.666474,1.689637,182.542448,0.922904,0,390.45845
15084,4.99321,,273.642234,nuclear_recoil,WIMP,WIMP-like,322.5557,324.532169,-195.534453,228.921464,,1.964268,,257.82906,,,2024-10-01 03:46:56.062472,174.154722,1.853038,204.508854,0.898802,0,215.829457
15116,8.458841,,413.104123,nuclear_recoil,WIMP,WIMP-like,-275.85308,41.992062,418.909991,690.909767,,2.971419,,450.423254,,,2024-11-15 08:18:42.329925,175.402165,1.932988,151.453061,0.85875,0,639.124036
15119,5.748782,,330.286243,nuclear_recoil,WIMP,WIMP-like,-399.130935,283.990199,-403.190174,72.789343,,3.289373,,279.133281,,,2024-07-14 19:39:38.894690,174.706742,2.064329,242.290983,0.699924,0,414.110409
15120,5.020314,,196.077817,nuclear_recoil,WIMP,WIMP-like,193.374086,-335.146629,394.287673,672.396747,,3.620562,,195.410974,,,2024-02-26 02:25:12.899882,174.186068,1.909869,213.55226,0.97425,0,288.962107
15154,13.910442,,796.589472,nuclear_recoil,WIMP,WIMP-like,-58.761614,389.905541,151.645138,489.95875,,2.268646,,737.105535,,,2024-04-29 03:06:34.091473,175.12984,1.886884,177.547275,0.910114,0,205.90809
15166,14.129181,34.325988,16190.076425,axion_conversion,solar_axion,Axion-like,-365.253331,33.184352,-147.165988,265.28873,45.282304,2.356369,27.970912,13873.926076,496.012651,2.695493,2024-11-20 19:23:44.718497,174.659121,1.807049,146.189368,0.603579,0,
15185,16.977419,,778.561269,nuclear_recoil,WIMP,WIMP-like,29.682171,-42.383904,369.071458,653.437187,,1.799444,,750.814309,,,2024-08-02 01:07:53.437120,174.688432,1.978675,213.615571,0.842504,0,39.026446
15215,10.769562,,790.117069,nuclear_recoil,WIMP,WIMP-like,411.196485,-202.240801,-482.998613,12.782998,,2.827482,,631.907049,,,2024-04-27 03:49:07.179829,177.482365,2.017389,212.958182,0.815904,0,620.342162
15219,7.957606,,543.52308,nuclear_recoil,WIMP,WIMP-like,189.989769,-285.89498,-298.558581,151.459714,,3.08139,,416.011873,,,2024-08-17 10:32:33.173842,174.067549,2.123112,204.051511,0.754987,0,106.071031
15225,14.776544,35.053587,20108.694239,axion_conversion,solar_axion,Axion-like,302.490668,-275.906014,-210.959073,217.324005,33.73157,2.154549,23.690046,17290.204304,729.851037,2.863234,2024-05-14 19:54:48.114382,175.452229,1.975716,183.290282,0.689686,0,
